# num_qubits fgp_mean fgp_min fgp_max16 21.6 18.0 26.0
24 82.0 76.0 88.0
32 176.6 162.0 189.0
40 313.2 294.0 338.0
48 479.8 467.0 489.0
56 703.8 689.0 725.0
64 966.0 957.0 975.0
72 1271.8 1228.0 1289.0
80 1605.4 1585.0 1637.0
88 1990.2 1957.0 2018.0
96 2436.4 2389.0 2479.0
